Response_ID	Annotation_ID	Segment_Type	Label
R001176	1	Ayah	incorrect
R001176	1	claimed_source	correct
R001176	2	matn	correct
R001176	2	isnad	correct
R001176	2	claimed_source	correct
R001179	1	Ayah	correct
R001179	1	claimed_source	incorrect
R001179	2	Ayah	correct
R001179	2	claimed_source	correct
R001179	3	matn	incorrect
R001179	4	matn	incorrect
R001180	1	Ayah	incorrect
R001180	1	claimed_source	correct
R001180	2	matn	incorrect
R001181	1	Ayah	incorrect
R001181	2	Ayah	incorrect
R001181	3	Ayah	incorrect
R001181	4	matn	incorrect
R001182	1	Ayah	incorrect
R001182	2	matn	incorrect
R001183	1	Ayah	correct
R001183	1	claimed_source	incorrect
R001183	2	matn	correct
R001183	2	claimed_source	incorrect
R001184	1	Ayah	correct
R001184	1	claimed_source	correct
R001184	2	Ayah	incorrect
R001184	2	claimed_source	correct
R001184	3	matn	incorrect
R001184	4	matn	incorrect
R001186	1	Ayah	incorrect
R001186	2	matn	incorrect
R001186	3	Ayah	incorrect
R001186	3	claimed_source	correct
R001186	4	matn	incorrect
R001187	1	Ayah	incorrect
R001187	2	matn	incorrect
R001187	3	matn	incorrect
R001188	1	matn	incorrect
R001188	2	Ayah	incorrect
R001188	3	matn	correct
R001188	3	isnad	incorrect
R001188	3	claimed_source	correct
R001188	4	Ayah	incorrect
R001188	4	claimed_source	correct
R001188	5	matn	incorrect
R001188	6	Ayah	incorrect
R001188	7	matn	incorrect
R001189	1	Ayah	correct
R001189	1	claimed_source	correct
R001189	2	matn	incorrect
R001189	3	Ayah	correct
R001189	3	claimed_source	correct
R001189	4	matn	correct
R001189	4	claimed_source	correct
R001189	5	matn	correct
R001189	5	claimed_source	correct
R001191	1	Ayah	correct
R001191	1	claimed_source	correct
R001192	1	Ayah	incorrect
R001192	2	matn	incorrect
R001193	1	Ayah	correct
R001193	1	claimed_source	incorrect
R001197	1	Ayah	incorrect
R001197	2	matn	incorrect
R001197	3	Ayah	incorrect
R001197	3	claimed_source	correct
R001197	4	Ayah	incorrect
R001197	5	matn	incorrect
R001198	1	Ayah	incorrect
R001198	2	Ayah	incorrect
R001198	3	matn	incorrect
R001198	4	matn	incorrect
R001199	1	Ayah	correct
R001199	1	claimed_source	correct
R001199	2	matn	correct
R001199	2	claimed_source	correct
R001199	3	Ayah	correct
R001199	3	claimed_source	correct
R001199	4	matn	correct
R001199	4	claimed_source	correct
R001200	1	Ayah	correct
R001201	1	matn	incorrect
R001202	1	Ayah	correct
R001202	1	claimed_source	correct
R001202	2	matn	correct
R001202	2	claimed_source	incorrect
R001202	3	Ayah	correct
R001202	3	claimed_source	correct
R001202	4	Ayah	correct
R001202	4	claimed_source	correct
R001202	5	Ayah	correct
R001202	5	claimed_source	correct
R001202	6	Ayah	correct
R001202	6	claimed_source	correct
R001202	7	Ayah	correct
R001202	7	claimed_source	correct
R001202	8	Ayah	correct
R001202	8	claimed_source	correct
R001203	1	Ayah	incorrect
R001205	1	Ayah	correct
R001205	1	claimed_source	correct
R001207	1	matn	incorrect
R001209	1	Ayah	incorrect
R001209	1	claimed_source	correct
R001209	2	matn	incorrect
R001209	3	matn	incorrect
R001209	4	matn	incorrect
R001210	1	Ayah	correct
R001210	1	claimed_source	correct
R001211	1	Ayah	incorrect
R001211	2	Ayah	incorrect
R001211	3	Ayah	incorrect
R001211	3	claimed_source	incorrect
R001211	4	matn	incorrect
R001211	5	Ayah	correct
R001211	5	claimed_source	incorrect
R001212	1	matn	incorrect
R001217	1	Ayah	correct
R001217	1	claimed_source	correct
R001217	2	matn	correct
R001217	2	claimed_source	correct
R001218	1	Ayah	incorrect
R001218	2	matn	incorrect
R001221	1	Ayah	correct
R001221	1	claimed_source	correct
R001221	2	matn	correct
R001221	2	isnad	incorrect
R001221	2	claimed_source	incorrect
R001221	3	matn	incorrect
R001222	1	Ayah	incorrect
R001222	1	claimed_source	incorrect
R001222	2	Ayah	incorrect
R001222	3	Ayah	correct
R001222	3	claimed_source	incorrect
R001222	4	Ayah	incorrect
R001222	4	claimed_source	incorrect
R001223	1	Ayah	correct
R001223	1	claimed_source	correct
R001225	1	Ayah	correct
R001225	1	claimed_source	correct
R001225	2	Ayah	incorrect
R001225	2	claimed_source	incorrect
R001225	3	Ayah	incorrect
R001225	4	matn	incorrect
R001225	5	matn	incorrect
R001226	1	Ayah	incorrect
R001226	2	matn	incorrect
R001227	1	Ayah	correct
R001227	1	claimed_source	correct
R001228	1	Ayah	incorrect
R001228	1	claimed_source	correct
R001228	2	matn	incorrect
R001228	3	Ayah	incorrect
R001228	4	matn	incorrect
R001228	5	Ayah	incorrect
R001228	5	claimed_source	correct
R001228	6	Ayah	incorrect
R001228	7	matn	incorrect
R001228	8	Ayah	incorrect
R001228	9	matn	incorrect
R001228	10	matn	incorrect
R001228	11	matn	incorrect
R001229	1	Ayah	incorrect
R001229	1	claimed_source	incorrect
R001229	2	Ayah	correct
R001229	2	claimed_source	correct
R001229	3	Ayah	incorrect
R001229	4	Ayah	incorrect
R001229	4	claimed_source	incorrect
R001229	5	matn	incorrect
R001229	6	Ayah	incorrect
R001229	7	Ayah	incorrect
R001229	7	claimed_source	correct
R001229	8	Ayah	incorrect
R001229	8	claimed_source	correct
R001229	9	Ayah	correct
R001229	9	claimed_source	correct
R001229	10	matn	incorrect
R001231	1	Ayah	incorrect
R001231	2	matn	incorrect
R001233	1	Ayah	incorrect
R001233	2	Ayah	incorrect
R001233	3	Ayah	incorrect
R001233	4	matn	incorrect
R001233	5	matn	incorrect
R001234	1	matn	correct
R001234	2	matn	incorrect
R001234	3	matn	incorrect
R001234	4	matn	incorrect
R001234	5	matn	correct
R001234	6	matn	incorrect
R001237	1	matn	incorrect
R001237	2	matn	incorrect
R001238	1	Ayah	incorrect
R001238	2	Ayah	incorrect
R001238	3	Ayah	incorrect
R001238	4	matn	incorrect
R001239	1	matn	correct
R001239	1	claimed_source	correct
R001240	1	Ayah	incorrect
R001240	2	matn	incorrect
R001241	1	Ayah	correct
R001241	1	claimed_source	correct
R001241	2	matn	correct
R001241	2	claimed_source	correct
R001241	3	Ayah	correct
R001241	3	claimed_source	correct
R001241	4	matn	correct
R001241	4	claimed_source	correct
R001242	1	Ayah	incorrect
R001242	2	matn	correct
R001242	2	claimed_source	incorrect
R001242	3	matn	incorrect
R001243	1	Ayah	incorrect
R001243	2	matn	incorrect
R001243	3	Ayah	incorrect
R001243	3	claimed_source	incorrect
R001243	4	matn	incorrect
R001243	5	Ayah	incorrect
R001243	6	matn	incorrect
R001244	1	matn	incorrect
R001244	2	Ayah	correct
R001244	2	claimed_source	correct
R001246	1	Ayah	correct
R001246	1	claimed_source	correct
R001246	2	Ayah	correct
R001246	2	claimed_source	correct
R001246	3	Ayah	correct
R001246	3	claimed_source	correct
R001247	1	Ayah	correct
R001247	1	claimed_source	correct
R001247	2	Ayah	correct
R001247	2	claimed_source	correct
R001247	3	matn	correct
R001247	3	isnad	incorrect
R001247	3	claimed_source	correct
R001248	1	Ayah	incorrect
R001248	2	matn	incorrect
R001250	1	Ayah	incorrect
R001250	2	matn	incorrect
R001251	1	Ayah	correct
R001251	1	claimed_source	correct
R001251	2	matn	correct
R001251	2	claimed_source	correct
R001251	3	Ayah	correct
R001251	3	claimed_source	correct
R001251	4	matn	incorrect
R001252	1	Ayah	incorrect
R001252	2	matn	incorrect
R001253	1	Ayah	incorrect
R001254	1	Ayah	incorrect
R001254	1	claimed_source	incorrect
R001254	2	Ayah	incorrect
R001254	2	claimed_source	correct
R001254	3	matn	incorrect
R001255	1	Ayah	incorrect
R001255	2	matn	incorrect
R001255	3	matn	incorrect
R001256	1	Ayah	incorrect
R001256	1	claimed_source	correct
R001259	1	Ayah	correct
R001259	1	claimed_source	correct
R001259	2	matn	correct
R001259	2	claimed_source	correct
R001259	3	matn	correct
R001259	3	isnad	correct
R001259	3	claimed_source	correct
R001259	4	matn	correct
R001259	4	isnad	correct
R001259	4	claimed_source	incorrect
R001260	1	matn	incorrect
R001260	2	Ayah	incorrect
R001260	2	claimed_source	correct
R001264	1	Ayah	incorrect
R001264	2	Ayah	incorrect
R001264	3	Ayah	incorrect
R001264	4	Ayah	incorrect
R001264	4	claimed_source	incorrect
R001264	5	Ayah	correct
R001264	5	claimed_source	correct
R001264	6	Ayah	incorrect
R001265	1	Ayah	incorrect
R001265	2	matn	incorrect
R001266	1	Ayah	incorrect
R001266	2	matn	incorrect
R001266	3	matn	incorrect
R001268	1	matn	incorrect
R001268	2	Ayah	incorrect
R001268	3	matn	incorrect
R001268	4	matn	incorrect
R001269	1	Ayah	correct
R001269	1	claimed_source	correct
R001269	2	Ayah	incorrect
R001269	3	Ayah	incorrect
R001269	3	claimed_source	incorrect
R001269	4	matn	incorrect
R001269	5	matn	correct
R001269	5	claimed_source	correct
R001270	1	matn	incorrect
R001273	1	Ayah	incorrect
R001273	2	matn	incorrect
R001273	3	matn	incorrect
R001273	4	matn	incorrect
R001274	1	Ayah	incorrect
R001274	2	Ayah	incorrect
R001274	2	claimed_source	incorrect
R001274	3	Ayah	incorrect
R001274	4	matn	incorrect
R001274	5	matn	incorrect
R001276	1	Ayah	correct
R001276	1	claimed_source	incorrect
R001276	2	matn	correct
R001276	2	claimed_source	correct
R001277	1	Ayah	incorrect
R001277	2	Ayah	incorrect
R001277	3	matn	incorrect
R001277	4	matn	incorrect
R001277	5	Ayah	incorrect
R001277	6	Ayah	incorrect
R001277	7	matn	incorrect
R001278	1	Ayah	incorrect
R001278	2	Ayah	incorrect
R001278	3	matn	incorrect
R001278	4	matn	incorrect
R001278	5	matn	incorrect
R001278	6	Ayah	incorrect
R001278	7	matn	incorrect
R001279	1	Ayah	incorrect
R001279	2	matn	incorrect
R001280	1	matn	incorrect
R001281	1	Ayah	incorrect
R001281	2	matn	incorrect
R001282	1	Ayah	incorrect
R001282	2	Ayah	incorrect
R001282	2	claimed_source	correct
R001282	3	matn	incorrect
R001286	1	Ayah	incorrect
R001286	1	claimed_source	correct
R001286	2	matn	correct
R001286	2	claimed_source	correct
R001287	1	Ayah	incorrect
R001287	1	claimed_source	incorrect
R001287	2	matn	incorrect
R001287	3	Ayah	incorrect
R001289	1	Ayah	incorrect
R001289	2	matn	incorrect
R001291	1	Ayah	incorrect
R001291	1	claimed_source	correct
R001291	2	Ayah	incorrect
R001291	2	claimed_source	incorrect
R001291	3	matn	incorrect
R001291	4	matn	incorrect
R001293	1	matn	incorrect
R001293	2	Ayah	incorrect
R001293	2	claimed_source	correct
R001294	1	matn	incorrect
R001294	2	matn	incorrect
R001297	1	Ayah	incorrect
R001297	2	Ayah	incorrect
R001297	2	claimed_source	incorrect
R001297	3	Ayah	incorrect
R001297	4	Ayah	correct
R001297	4	claimed_source	incorrect
R001297	5	matn	incorrect
R001298	1	matn	incorrect
R001299	1	Ayah	incorrect
R001299	1	claimed_source	correct
R001299	2	Ayah	incorrect
R001299	3	Ayah	incorrect
R001299	3	claimed_source	incorrect
R001299	4	matn	incorrect
R001299	5	matn	incorrect
R001300	1	Ayah	incorrect
R001300	1	claimed_source	incorrect
R001300	2	matn	incorrect
R001304	1	Ayah	incorrect
R001304	2	matn	incorrect
R001304	3	Ayah	incorrect
R001304	4	matn	incorrect
R001305	1	Ayah	incorrect
R001305	1	claimed_source	incorrect
R001305	2	matn	incorrect
R001305	3	matn	incorrect
R001306	1	Ayah	incorrect
R001306	2	matn	incorrect
R001308	1	Ayah	correct
R001308	1	claimed_source	correct
R001308	2	Ayah	incorrect
R001308	2	claimed_source	incorrect
R001309	1	Ayah	incorrect
R001309	2	matn	incorrect
R001310	1	Ayah	incorrect
R001310	2	Ayah	incorrect
R001310	2	claimed_source	incorrect
R001310	3	matn	incorrect
R001310	4	Ayah	incorrect
R001310	5	Ayah	incorrect
R001311	1	Ayah	correct
R001311	1	claimed_source	correct
R001311	2	Ayah	correct
R001311	2	claimed_source	correct
R001311	3	matn	correct
R001311	3	claimed_source	correct
R001311	4	Ayah	correct
R001311	4	claimed_source	correct
R001312	1	Ayah	incorrect
R001312	1	claimed_source	correct
R001312	2	Ayah	incorrect
R001312	3	Ayah	incorrect
R001312	4	Ayah	incorrect
R001312	4	claimed_source	correct
R001312	5	Ayah	incorrect
R001312	6	Ayah	incorrect
R001312	7	matn	incorrect
R001312	8	matn	correct
R001312	8	claimed_source	correct
R001312	9	matn	incorrect
R001315	1	Ayah	incorrect
R001315	1	claimed_source	incorrect
R001315	2	matn	incorrect
R001316	1	Ayah	incorrect
R001316	2	matn	incorrect
R001317	1	Ayah	correct
R001317	1	claimed_source	correct
R001318	1	Ayah	incorrect
R001318	2	Ayah	incorrect
R001318	3	Ayah	incorrect
R001318	4	matn	incorrect
R001319	1	Ayah	incorrect
R001319	1	claimed_source	incorrect
R001319	2	matn	incorrect
R001320	1	Ayah	incorrect
R001320	2	Ayah	incorrect
R001320	3	matn	incorrect
R001320	4	matn	incorrect
R001322	1	matn	incorrect
R001322	2	Ayah	correct
R001322	2	claimed_source	correct
R001325	1	Ayah	incorrect
R001325	2	matn	incorrect
R001325	3	matn	incorrect
R001326	1	Ayah	incorrect
R001327	1	Ayah	correct
R001327	1	claimed_source	correct
R001327	2	matn	incorrect
R001327	3	matn	correct
R001327	3	claimed_source	correct
R001327	4	Ayah	correct
R001327	4	claimed_source	incorrect
R001327	5	Ayah	correct
R001327	5	claimed_source	incorrect
R001327	6	Ayah	correct
R001327	6	claimed_source	correct
R001328	1	Ayah	correct
R001328	1	claimed_source	incorrect
R001328	2	matn	correct
R001328	2	claimed_source	correct
R001329	1	Ayah	incorrect
R001329	2	Ayah	incorrect
R001329	3	Ayah	incorrect
R001329	4	matn	incorrect
R001330	1	matn	incorrect
R001330	2	matn	incorrect
R001332	1	Ayah	incorrect
R001332	2	Ayah	incorrect
R001332	3	Ayah	incorrect
R001332	4	Ayah	incorrect
R001332	5	Ayah	incorrect
R001332	6	Ayah	incorrect
R001332	7	matn	incorrect
R001332	8	matn	incorrect
R001332	9	matn	incorrect
R001332	10	matn	incorrect
R001333	1	Ayah	correct
R001333	1	claimed_source	correct
R001334	1	Ayah	incorrect
R001334	1	claimed_source	correct
R001334	2	matn	incorrect
R001335	1	Ayah	correct
R001335	1	claimed_source	correct
R001335	2	matn	correct
R001335	2	claimed_source	correct
R001335	3	Ayah	correct
R001335	3	claimed_source	incorrect
R001335	4	matn	incorrect
R001336	1	Ayah	incorrect
R001336	2	Ayah	incorrect
R001336	3	Ayah	incorrect
R001336	4	matn	incorrect
R001336	5	matn	incorrect
R001336	6	matn	incorrect
R001338	1	Ayah	incorrect
R001338	2	Ayah	incorrect
R001338	2	claimed_source	correct
R001338	3	matn	incorrect
R001338	4	Ayah	incorrect
R001338	4	claimed_source	correct
R001339	1	Ayah	incorrect
R001339	1	claimed_source	correct
R001339	2	matn	incorrect
R001343	1	Ayah	incorrect
R001343	2	matn	incorrect
R001344	1	Ayah	incorrect
R001344	1	claimed_source	correct
R001345	1	Ayah	incorrect
R001345	2	Ayah	incorrect
R001345	3	matn	incorrect
R001345	4	matn	incorrect
R001346	1	Ayah	incorrect
R001346	2	matn	incorrect
R001346	3	matn	incorrect
R001346	4	matn	incorrect
R001346	5	Ayah	incorrect
R001346	6	Ayah	incorrect
R001346	7	matn	incorrect
R001346	8	matn	incorrect
R001346	9	matn	incorrect
R001347	1	Ayah	correct
R001347	1	claimed_source	incorrect
R001347	2	Ayah	incorrect
R001347	3	matn	incorrect
R001348	1	matn	incorrect
R001348	2	matn	incorrect
R001349	1	Ayah	incorrect
R001351	1	Ayah	correct
R001351	1	claimed_source	correct
R001351	2	Ayah	correct
R001351	2	claimed_source	correct
R001351	3	matn	incorrect
R001351	4	matn	incorrect
R001351	5	Ayah	correct
R001351	5	claimed_source	correct
R001351	6	matn	correct
R001351	6	claimed_source	correct
R001351	7	matn	incorrect
R001352	1	Ayah	correct
R001352	1	claimed_source	correct
R001352	2	Ayah	incorrect
R001352	2	claimed_source	correct
R001352	3	matn	incorrect
R001352	4	matn	correct
R001352	4	isnad	incorrect
R001352	4	claimed_source	correct
R001352	5	matn	incorrect
R001353	1	Ayah	incorrect
R001353	2	Ayah	incorrect
R001353	3	matn	incorrect
R001353	4	matn	incorrect
R001354	1	Ayah	incorrect
R001354	2	Ayah	correct
R001354	2	claimed_source	incorrect
R001354	3	matn	incorrect
R001354	4	matn	correct
R001355	1	Ayah	incorrect
R001355	1	claimed_source	incorrect
R001356	1	Ayah	incorrect
R001356	2	matn	incorrect
R001356	3	matn	incorrect
R001356	4	matn	incorrect
R001356	5	matn	incorrect
R001357	1	matn	correct
R001357	2	matn	correct
R001357	3	Ayah	incorrect
R001357	4	matn	incorrect
R001358	1	Ayah	correct
R001358	1	claimed_source	incorrect
R001358	2	matn	correct
R001358	2	isnad	incorrect
R001358	2	claimed_source	correct
R001358	3	Ayah	correct
R001358	3	claimed_source	correct
R001358	4	matn	correct
R001358	4	isnad	incorrect
R001358	4	claimed_source	correct
R001359	1	matn	incorrect
R001361	1	Ayah	correct
R001361	1	claimed_source	incorrect
R001361	2	Ayah	correct
R001363	1	Ayah	incorrect
R001363	2	matn	incorrect
R001364	1	Ayah	incorrect
R001364	2	Ayah	incorrect
R001364	2	claimed_source	correct
R001364	3	matn	incorrect
R001365	1	Ayah	correct
R001365	1	claimed_source	incorrect
R001365	2	matn	incorrect
R001366	1	Ayah	incorrect
R001366	2	matn	incorrect
R001370	1	matn	incorrect
R001370	2	matn	incorrect
R001370	3	matn	correct
R001370	3	isnad	correct
R001370	3	claimed_source	incorrect
R001370	4	matn	incorrect
R001371	1	matn	incorrect
R001371	2	Ayah	incorrect
R001373	1	Ayah	incorrect
R001373	2	matn	incorrect
R001373	3	matn	incorrect
R001374	1	matn	incorrect
R001374	2	matn	incorrect
R001375	1	Ayah	incorrect
R001376	1	Ayah	incorrect
R001376	1	claimed_source	incorrect
R001377	1	Ayah	incorrect
R001377	2	Ayah	incorrect
R001377	3	matn	incorrect
R001377	4	matn	incorrect
R001377	5	Ayah	incorrect
R001377	6	matn	incorrect
R001378	1	matn	incorrect
R001378	2	Ayah	incorrect
R001378	2	claimed_source	incorrect
R001379	1	Ayah	incorrect
R001379	2	matn	incorrect
R001380	1	Ayah	incorrect
R001380	2	matn	incorrect
R001380	3	matn	incorrect
R001380	4	Ayah	incorrect
R001383	1	Ayah	incorrect
R001385	1	Ayah	correct
R001385	1	claimed_source	correct
R001385	2	matn	correct
R001385	2	claimed_source	correct
R001385	3	matn	correct
R001385	3	claimed_source	correct
R001385	4	matn	incorrect
R001387	1	matn	incorrect
R001387	2	matn	incorrect
R001387	3	matn	incorrect
R001388	1	Ayah	incorrect
R001388	2	Ayah	incorrect
R001388	3	matn	incorrect
R001388	4	matn	incorrect
R001391	1	Ayah	incorrect
R001391	1	claimed_source	incorrect
R001391	2	Ayah	incorrect
R001391	3	matn	incorrect
R001391	4	matn	incorrect
R001391	5	matn	incorrect
R001395	1	Ayah	incorrect
R001395	2	matn	incorrect
R001396	1	Ayah	incorrect
R001396	1	claimed_source	correct
R001397	1	Ayah	incorrect
R001397	2	matn	incorrect
R001397	3	matn	incorrect
R001399	1	Ayah	correct
R001399	1	claimed_source	correct
R001399	2	Ayah	incorrect
R001399	2	claimed_source	incorrect
R001399	3	matn	correct
R001399	3	claimed_source	correct
R001400	1	Ayah	incorrect
R001400	2	matn	incorrect
R001402	1	Ayah	correct
R001402	1	claimed_source	correct
R001402	2	Ayah	incorrect
R001402	2	claimed_source	incorrect
R001402	3	matn	correct
R001402	3	claimed_source	correct
R001402	4	matn	incorrect
R001405	1	Ayah	incorrect
R001405	2	Ayah	incorrect
R001405	3	Ayah	incorrect
R001405	4	Ayah	incorrect
R001405	5	Ayah	incorrect
R001406	1	Ayah	incorrect
R001406	2	matn	incorrect
R001407	1	Ayah	correct
R001407	1	claimed_source	correct
R001407	2	matn	correct
R001407	2	claimed_source	correct
