Response_ID	Annotation_ID	Segment_Type	Span_Start	Span_End
R001352	4	isnad	898	964
R001352	4	claimed_source	1125	1138
R001352	5	matn	1376	1437
R001352	5	isnad	1309	1374
R001352	5	claimed_source	1441	1445
R001353	1	Ayah	1212	1347
R001353	1	claimed_source	1355	1380
R001353	2	Ayah	1538	1629
R001353	2	claimed_source	1637	1662
R001353	3	matn	1831	1882
R001353	3	claimed_source	1890	1926
R001353	4	matn	2069	2095
R001353	4	claimed_source	2103	2136
R001354	1	Ayah	419	496
R001354	1	claimed_source	394	416
R001354	2	Ayah	528	563
R001354	2	claimed_source	502	525
R001354	3	matn	611	681
R001354	4	matn	709	749
R001355	1	Ayah	204	235
R001355	1	claimed_source	173	192
R001356	1	Ayah	115	240
R001356	1	claimed_source	243	252
R001356	2	matn	359	472
R001356	2	isnad	291	358
R001356	2	claimed_source	475	497
R001356	3	matn	615	728
R001356	3	isnad	549	614
R001356	3	claimed_source	731	750
R001356	4	matn	884	1004
R001356	4	claimed_source	1007	1029
R001356	5	matn	1055	1168
R001356	5	claimed_source	1171	1190
R001357	1	matn	95	111
R001357	2	matn	138	154
R001357	3	Ayah	1508	1561
R001357	3	claimed_source	1572	1580
R001357	4	matn	1846	1878
R001357	4	isnad	1802	1844
R001357	4	claimed_source	1889	1937
R001358	1	Ayah	53	88
R001358	1	claimed_source	29	50
R001358	2	matn	184	252
R001358	2	isnad	114	182
R001358	2	claimed_source	256	268
R001358	3	Ayah	559	630
R001358	3	claimed_source	535	556
R001358	4	matn	728	796
R001358	4	isnad	659	726
R001358	4	claimed_source	800	812
R001359	1	matn	91	177
R001359	1	isnad	57	89
R001359	1	claimed_source	180	211
R001361	1	Ayah	110	157
R001361	1	claimed_source	102	107
R001361	2	Ayah	367	414
R001362	1	NoAnnotation	-	-
R001363	1	Ayah	93	144
R001363	1	claimed_source	147	163
R001363	2	matn	364	411
R001363	2	isnad	298	362
R001363	2	claimed_source	414	444
R001364	1	Ayah	1460	1552
R001364	1	claimed_source	1555	1564
R001364	2	Ayah	1701	1827
R001364	2	claimed_source	1830	1839
R001364	3	matn	2049	2157
R001364	3	claimed_source	1991	2008
R001365	1	Ayah	22	61
R001365	1	claimed_source	126	142
R001365	2	matn	266	464
R001365	2	isnad	231	264
R001365	2	claimed_source	231	259
R001366	1	Ayah	227	334
R001366	1	claimed_source	338	343
R001366	2	matn	395	415
R001366	2	claimed_source	419	423
R001367	1	NoAnnotation	-	-
R001370	1	matn	156	275
R001370	1	isnad	91	154
R001370	1	claimed_source	279	292
R001370	2	matn	375	456
R001370	2	isnad	306	373
R001370	2	claimed_source	460	473
R001370	3	matn	573	665
R001370	3	isnad	513	571
R001370	3	claimed_source	669	678
R001370	4	matn	755	874
R001370	4	isnad	692	753
R001370	4	claimed_source	878	891
R001371	1	matn	66	174
R001371	1	isnad	6	64
R001371	1	claimed_source	177	211
R001371	2	Ayah	235	653
R001371	2	claimed_source	668	688
R001373	1	Ayah	106	222
R001373	1	claimed_source	224	234
R001373	2	matn	271	338
R001373	2	isnad	239	269
R001373	2	claimed_source	341	345
R001373	3	matn	383	506
R001373	3	isnad	351	381
R001373	3	claimed_source	509	516
R001374	1	matn	293	369
R001374	1	claimed_source	372	399
R001374	2	matn	723	751
R001374	2	claimed_source	754	763
R001375	1	Ayah	463	570
R001375	1	claimed_source	573	612
R001376	1	Ayah	174	329
R001376	1	claimed_source	137	157
R001377	1	Ayah	500	600
R001377	1	claimed_source	493	498
R001377	2	Ayah	625	723
R001377	2	claimed_source	618	623
R001377	3	matn	822	894
R001377	3	isnad	770	821
R001377	3	claimed_source	754	769
R001377	4	matn	961	1033
R001377	4	isnad	912	960
R001377	4	claimed_source	899	911
R001377	5	Ayah	1092	1183
R001377	5	claimed_source	1085	1090
R001377	6	matn	1279	1349
R001377	6	isnad	1230	1278
R001377	6	claimed_source	1217	1229
R001378	1	matn	299	447
R001378	1	isnad	221	297
R001378	1	claimed_source	221	229
R001378	2	Ayah	857	1097
R001378	2	claimed_source	1100	1117
R001379	1	Ayah	728	812
R001379	1	claimed_source	815	825
R001379	2	matn	1037	1168
R001379	2	isnad	976	1035
R001379	2	claimed_source	1172	1186
R001380	1	Ayah	362	416
R001380	1	claimed_source	425	436
R001380	2	matn	622	745
R001380	2	isnad	586	616
R001380	2	claimed_source	753	771
R001380	3	matn	975	1119
R001380	3	isnad	933	969
R001380	3	claimed_source	1127	1141
R001380	4	Ayah	1489	1563
R001380	4	claimed_source	1572	1583
R001381	1	NoAnnotation	-	-
R001382	1	NoAnnotation	-	-
R001383	1	Ayah	25	60
R001383	1	claimed_source	63	73
R001385	1	Ayah	192	274
R001385	1	claimed_source	166	189
R001385	2	matn	389	492
R001385	2	claimed_source	495	513
R001385	3	matn	740	799
R001385	3	claimed_source	802	811
R001385	4	matn	965	1062
R001385	4	isnad	950	963
R001385	4	claimed_source	1065	1077
R001387	1	matn	497	536
R001387	2	matn	829	918
R001387	3	matn	1313	1387
R001388	1	Ayah	278	355
R001388	1	claimed_source	393	409
R001388	2	Ayah	427	483
R001388	2	claimed_source	521	536
R001388	3	matn	581	628
R001388	3	claimed_source	631	643
R001388	4	matn	687	746
R001388	4	claimed_source	749	758
R001389	1	NoAnnotation	-	-
R001390	1	NoAnnotation	-	-
R001391	1	Ayah	123	238
R001391	1	claimed_source	241	253
R001391	2	Ayah	275	390
R001391	2	claimed_source	393	405
R001391	3	matn	442	474
R001391	3	claimed_source	477	486
R001391	4	matn	523	606
R001391	4	claimed_source	609	621
R001391	5	matn	658	707
R001391	5	claimed_source	710	719
R001392	1	NoAnnotation	-	-
R001395	1	Ayah	256	362
R001395	1	claimed_source	231	253
R001395	2	matn	646	718
R001395	2	claimed_source	721	733
R001396	1	Ayah	37	109
R001396	1	claimed_source	112	123
R001397	1	Ayah	212	357
R001397	1	claimed_source	359	370
R001397	2	matn	487	836
R001397	2	isnad	405	485
R001397	3	matn	1068	1183
R001397	3	isnad	1004	1067
R001398	1	NoAnnotation	-	-
R001399	1	Ayah	230	300
R001399	1	claimed_source	311	319
R001399	2	Ayah	638	690
R001399	2	claimed_source	701	711
R001399	3	matn	1029	1062
R001399	3	claimed_source	1065	1074
R001400	1	Ayah	238	360
R001400	1	claimed_source	363	374
R001400	2	matn	411	446
R001400	2	claimed_source	449	462
R001402	1	Ayah	2231	2262
R001402	1	claimed_source	2265	2276
R001402	2	Ayah	2382	2430
R001402	2	claimed_source	2433	2444
R001402	3	matn	2553	2580
R001402	3	claimed_source	2583	2591
R001402	4	matn	2702	2738
R001402	4	claimed_source	2741	2749
R001404	1	NoAnnotation	-	-
R001405	1	Ayah	118	255
R001405	1	claimed_source	96	114
R001405	2	Ayah	390	432
R001405	2	claimed_source	366	386
R001405	3	Ayah	556	653
R001405	3	claimed_source	530	552
R001405	4	Ayah	769	841
R001405	4	claimed_source	747	765
R001405	5	Ayah	957	1047
R001405	5	claimed_source	938	953
R001406	1	Ayah	622	665
R001406	1	claimed_source	672	694
R001406	2	matn	897	950
R001406	2	isnad	799	895
R001406	2	claimed_source	956	1020
R001407	1	Ayah	538	620
R001407	1	claimed_source	632	643
R001407	2	matn	827	870
R001407	2	claimed_source	873	891
R001408	1	Ayah	319	365
R001408	1	claimed_source	368	379
R001408	2	matn	584	607
R001408	2	isnad	518	582
R001408	2	claimed_source	610	628
R001408	3	Ayah	779	914
R001408	3	claimed_source	917	927
R001410	1	matn	212	346
R001410	1	isnad	148	210
R001410	1	claimed_source	349	392
R001410	2	Ayah	655	797
R001410	2	claimed_source	800	811
R001412	1	Ayah	492	553
R001412	1	claimed_source	556	565
R001412	2	matn	629	674
R001412	2	claimed_source	677	695
R001415	1	NoAnnotation	-	-
R001416	1	matn	271	479
R001416	1	claimed_source	482	555
R001416	2	matn	592	741
R001416	2	claimed_source	744	806
R001417	1	Ayah	181	508
R001417	1	claimed_source	511	523
R001418	1	matn	78	118
R001418	1	claimed_source	22	40
R001418	2	Ayah	611	934
R001418	2	claimed_source	575	597
R001418	3	Ayah	1199	1341
R001418	3	claimed_source	1164	1185
R001419	1	Ayah	127	230
R001419	1	claimed_source	233	241
R001419	2	matn	312	703
R001419	2	isnad	246	310
R001419	2	claimed_source	706	715
R001419	3	Ayah	860	995
R001419	3	claimed_source	998	1008
R001419	4	Ayah	1119	1167
R001419	4	claimed_source	1170	1180
R001420	1	Ayah	792	968
R001420	1	claimed_source	766	787
R001420	2	matn	1123	1178
R001420	2	isnad	1094	1119
R001420	2	claimed_source	1182	1235
R001420	3	matn	1358	1614
R001420	3	isnad	1326	1354
R001420	3	claimed_source	1618	1653
R001421	1	Ayah	735	928
R001421	1	claimed_source	709	732
R001421	2	matn	1009	1626
R001421	2	claimed_source	1630	1771
R001422	1	NoAnnotation	-	-
R001423	1	matn	272	387
R001423	1	isnad	234	268
R001423	1	claimed_source	391	425
R001423	2	matn	678	757
R001423	2	isnad	639	674
R001423	2	claimed_source	761	773
R001423	3	Ayah	970	1085
R001423	3	claimed_source	946	965
R001423	4	Ayah	1187	1226
R001423	4	claimed_source	1229	1239
R001424	1	Ayah	18	40
R001424	1	claimed_source	103	114
R001424	2	Ayah	385	407
R001426	1	Ayah	290	407
R001426	1	claimed_source	419	432
R001426	2	Ayah	457	510
R001426	2	claimed_source	522	527
R001426	3	Ayah	618	640
R001426	3	claimed_source	653	663
R001426	4	Ayah	678	856
R001426	4	claimed_source	868	876
R001426	5	matn	1024	1116
R001426	5	claimed_source	1119	1137
R001426	6	Ayah	1220	1262
R001426	6	claimed_source	1275	1287
R001426	7	Ayah	1302	1344
R001426	7	claimed_source	1357	1368
R001427	1	NoAnnotation	-	-
R001429	1	Ayah	80	174
R001429	1	claimed_source	44	75
R001429	2	matn	612	788
R001429	2	claimed_source	527	543
R001430	1	matn	725	785
R001430	1	isnad	690	723
R001430	1	claimed_source	627	684
R001430	2	Ayah	977	1038
R001430	2	claimed_source	1048	1070
R001431	1	NoAnnotation	-	-
R001432	1	Ayah	539	722
R001432	1	claimed_source	733	744
R001432	2	matn	914	965
R001432	2	claimed_source	976	1004
R001432	3	matn	1419	1516
R001432	3	claimed_source	1527	1552
R001433	1	Ayah	280	306
R001433	1	claimed_source	309	319
R001433	2	matn	355	391
R001433	2	claimed_source	394	406
R001433	3	matn	418	454
R001433	3	claimed_source	457	466
R001434	1	Ayah	317	356
R001434	1	claimed_source	368	378
R001434	2	Ayah	466	537
R001434	2	claimed_source	549	560
R001434	3	matn	845	860
R001434	3	claimed_source	863	876
R001435	1	Ayah	349	440
R001435	1	claimed_source	443	457
R001435	2	Ayah	468	635
R001435	2	claimed_source	638	654
R001435	3	matn	847	1191
R001435	3	claimed_source	1194	1198
R001436	1	Ayah	133	295
R001436	1	claimed_source	299	312
R001436	2	matn	617	663
R001436	2	isnad	577	615
R001436	2	claimed_source	667	690
R001437	1	Ayah	117	226
R001437	1	claimed_source	229	242
R001437	2	Ayah	254	325
R001437	2	claimed_source	328	338
R001437	3	matn	427	470
R001437	3	claimed_source	473	498
R001438	1	Ayah	407	451
R001438	1	claimed_source	454	473
R001438	2	matn	506	583
R001438	2	claimed_source	586	598
R001438	3	Ayah	620	676
R001438	3	claimed_source	679	699
R001438	4	matn	732	852
R001438	4	claimed_source	855	868
R001439	1	Ayah	225	328
R001439	1	claimed_source	339	350
R001439	2	matn	393	420
R001439	2	claimed_source	423	436
R001440	1	NoAnnotation	-	-
R001441	1	Ayah	30	54
R001441	2	Ayah	406	656
R001441	2	claimed_source	668	677
R001442	1	NoAnnotation	-	-
R001443	1	Ayah	179	208
R001443	1	claimed_source	220	231
R001443	2	matn	1183	1218
R001443	2	isnad	1108	1181
R001443	2	claimed_source	1221	1239
R001444	1	Ayah	78	201
R001444	1	claimed_source	54	75
R001444	2	matn	352	387
R001444	2	claimed_source	390	402
R001445	1	Ayah	206	316
R001445	1	claimed_source	319	330
R001445	2	matn	370	453
R001445	2	claimed_source	455	488
R001446	1	matn	42	55
R001446	2	matn	154	373
R001446	2	claimed_source	383	460
R001447	1	NoAnnotation	-	-
R001448	1	NoAnnotation	-	-
R001449	1	Ayah	143	328
R001449	1	claimed_source	339	350
R001449	2	Ayah	469	513
R001449	2	claimed_source	524	533
R001449	3	matn	660	699
R001449	3	isnad	621	652
R001449	3	claimed_source	710	762
R001450	1	Ayah	101	173
R001450	1	claimed_source	175	184
R001450	2	Ayah	188	230
R001450	2	claimed_source	232	240
R001450	3	matn	377	454
R001450	3	isnad	316	376
R001450	3	claimed_source	456	465
R001450	4	matn	621	705
R001450	4	isnad	553	620
R001450	4	claimed_source	707	719
R001451	1	Ayah	1215	1484
R001451	1	claimed_source	1187	1210
R001451	2	Ayah	1518	1676
R001451	2	claimed_source	1490	1513
R001451	3	matn	1773	1884
R001451	3	claimed_source	1730	1768
R001451	4	matn	1933	1980
R001451	4	claimed_source	1891	1928
R001452	1	matn	559	640
R001452	1	claimed_source	664	728
R001452	2	matn	1033	1056
R001452	2	claimed_source	971	1014
R001452	3	matn	1353	1376
R001452	3	claimed_source	1379	1437
R001452	4	matn	1450	1517
R001452	4	claimed_source	1520	1563
R001453	1	Ayah	75	207
R001453	1	claimed_source	210	221
R001453	2	matn	260	311
R001453	2	claimed_source	313	360
R001453	3	matn	411	470
R001453	3	claimed_source	472	499
R001455	1	Ayah	724	924
R001455	1	claimed_source	934	943
R001455	2	matn	1108	1170
R001455	2	claimed_source	1180	1198
R001456	1	Ayah	78	268
R001456	1	claimed_source	3	29
R001456	2	matn	511	590
R001456	2	claimed_source	458	507
R001457	1	Ayah	194	271
R001457	1	claimed_source	274	284
R001457	2	Ayah	367	490
R001457	2	claimed_source	493	503
R001457	3	Ayah	590	684
R001457	3	claimed_source	687	697
R001457	4	Ayah	761	864
R001457	4	claimed_source	867	877
R001457	5	Ayah	946	985
R001457	5	claimed_source	988	995
R001457	6	matn	1095	1172
R001457	6	isnad	1088	1093
R001457	6	claimed_source	1175	1187
R001457	7	matn	1202	1279
R001457	7	isnad	1195	1200
R001457	7	claimed_source	1282	1291
R001457	8	matn	1305	1382
R001457	8	isnad	1298	1303
R001457	8	claimed_source	1385	1394
R001457	9	matn	1443	1520
R001457	9	isnad	1436	1441
R001457	9	claimed_source	1523	1536
R001457	10	matn	1550	1627
R001457	10	isnad	1543	1548
R001457	10	claimed_source	1630	1642
R001457	11	matn	1656	1733
R001457	11	isnad	1649	1654
R001457	11	claimed_source	1736	1749
R001458	1	Ayah	272	590
R001458	1	claimed_source	591	616
R001458	2	matn	757	1327
R001458	2	claimed_source	1330	1417
R001459	1	Ayah	162	407
R001459	1	claimed_source	127	141
R001459	2	matn	493	550
R001459	2	isnad	410	490
R001459	2	claimed_source	466	483
R001460	1	NoAnnotation	-	-
R001461	1	NoAnnotation	-	-
R001462	1	NoAnnotation	-	-
R001463	1	Ayah	115	161
R001463	1	claimed_source	164	172
R001463	2	Ayah	375	421
R001463	2	claimed_source	424	432
R001463	3	matn	522	538
R001463	3	claimed_source	540	560
R001463	4	matn	624	667
R001463	4	claimed_source	669	694
R001463	5	matn	753	771
R001463	5	claimed_source	773	793
R001463	6	matn	856	879
R001463	6	claimed_source	881	906
R001463	7	Ayah	961	1007
R001463	7	claimed_source	1010	1018
R001463	8	Ayah	1025	1112
R001463	8	claimed_source	1115	1127
R001464	1	NoAnnotation	-	-
R001465	1	Ayah	305	377
R001465	1	claimed_source	279	302
R001468	1	NoAnnotation	-	-
R001470	1	Ayah	284	363
R001470	1	claimed_source	375	385
R001470	2	matn	608	727
R001470	2	isnad	540	606
R001470	2	claimed_source	731	749
R001470	3	matn	822	846
R001470	3	isnad	757	820
R001470	3	claimed_source	850	859
R001471	1	Ayah	199	268
R001471	1	claimed_source	172	196
R001471	2	matn	331	406
R001471	2	isnad	294	329
R001471	2	claimed_source	277	293
R001472	1	Ayah	337	387
R001472	1	claimed_source	400	427
R001472	2	matn	530	570
R001472	2	isnad	451	528
R001472	2	claimed_source	626	656
R001473	1	Ayah	77	102
R001473	1	claimed_source	105	127
R001475	1	Ayah	904	948
R001475	1	claimed_source	883	901
R001476	1	Ayah	469	622
R001476	1	claimed_source	625	636
R001476	2	Ayah	648	746
R001476	2	claimed_source	749	760
R001476	3	matn	878	931
R001476	3	isnad	810	876
R001476	3	claimed_source	934	952
R001476	4	matn	1024	1055
R001476	4	isnad	964	1022
R001476	4	claimed_source	1058	1080
R001476	5	Ayah	2689	2767
R001476	5	claimed_source	2770	2779
R001476	6	Ayah	2791	2858
R001476	6	claimed_source	2861	2870
R001477	1	NoAnnotation	-	-
R001478	1	Ayah	217	323
R001478	1	claimed_source	181	203
R001478	2	Ayah	353	398
R001478	2	claimed_source	409	417
R001478	3	matn	553	680
R001478	3	isnad	514	551
R001478	3	claimed_source	683	696
R001479	1	Ayah	193	261
R001479	1	claimed_source	264	274
R001479	2	Ayah	315	377
R001479	2	claimed_source	380	391
R001479	3	matn	534	620
R001479	3	isnad	468	532
R001479	3	claimed_source	623	641
R001479	4	matn	719	834
R001479	4	isnad	647	717
R001479	4	claimed_source	837	846
R001481	1	matn	36	49
R001481	1	claimed_source	52	61
R001481	2	Ayah	1515	1659
R001481	2	claimed_source	1488	1501
R001482	1	Ayah	65	198
R001482	1	claimed_source	201	230
R001482	2	matn	269	424
R001482	2	isnad	242	267
R001482	2	claimed_source	427	485
R001483	1	Ayah	93	168
R001483	1	claimed_source	171	181
R001483	2	matn	484	583
R001483	2	isnad	431	481
R001483	2	claimed_source	431	480
R001485	1	Ayah	1181	1245
R001485	1	claimed_source	1256	1266
R001485	2	matn	1397	1473
R001485	2	claimed_source	1482	1495
R001486	1	Ayah	196	240
R001486	1	claimed_source	243	253
R001486	2	matn	308	526
R001486	2	claimed_source	528	537
R001487	1	matn	630	727
R001487	1	claimed_source	730	750
R001488	1	Ayah	91	110
R001488	1	claimed_source	113	122
R001488	2	matn	425	517
R001488	2	isnad	359	422
R001488	2	claimed_source	521	529
R001490	1	NoAnnotation	-	-
R001494	1	matn	6	31
R001494	1	claimed_source	39	385
R001495	1	Ayah	189	321
R001495	1	claimed_source	324	343
R001495	2	matn	508	534
R001495	2	claimed_source	537	547
R001495	3	matn	683	735
R001495	3	isnad	597	681
R001495	3	claimed_source	738	751
R001495	4	matn	790	890
R001495	4	claimed_source	893	906
R001497	1	NoAnnotation	-	-
R001498	1	Ayah	85	282
R001498	1	claimed_source	63	75
R001498	2	matn	409	486
R001498	2	isnad	361	406
R001498	2	claimed_source	495	508
R001499	1	NoAnnotation	-	-
R001500	1	Ayah	254	379
R001500	1	claimed_source	382	393
R001500	2	matn	530	581
R001500	2	isnad	454	529
R001500	2	claimed_source	584	609
R001501	1	Ayah	68	136
R001501	1	claimed_source	165	188
R001501	2	matn	267	384
R001501	2	claimed_source	387	396
R001501	3	matn	580	722
R001501	3	isnad	501	578
R001501	3	claimed_source	725	734
R001501	4	matn	836	991
R001501	4	isnad	750	834
R001501	4	claimed_source	994	1012
R001501	5	Ayah	1105	1173
R001502	1	Ayah	341	484
R001502	1	claimed_source	487	502
R001502	2	Ayah	537	680
R001502	2	claimed_source	683	699
R001502	3	matn	832	1093
R001502	3	claimed_source	1097	1110
R001502	4	matn	1159	1278
R001502	4	claimed_source	1282	1292
R001503	1	Ayah	111	315
R001503	1	claimed_source	318	329
R001503	2	matn	360	380
R001503	2	claimed_source	383	392
R001504	1	NoAnnotation	-	-
R001505	1	Ayah	1024	1132
R001505	1	claimed_source	1142	1164
R001505	2	Ayah	1338	1446
R001505	2	claimed_source	1456	1478
R001505	3	matn	1632	1676
R001505	3	claimed_source	1688	1726
R001505	4	matn	1841	1885
R001505	4	claimed_source	1897	1940
R001506	1	Ayah	331	396
R001506	1	claimed_source	399	410
R001506	2	matn	550	641
R001506	2	isnad	519	548
R001506	2	claimed_source	645	710
R001506	3	matn	1629	1675
R001506	3	claimed_source	1679	1692
R001507	1	matn	432	494
R001507	1	isnad	366	430
R001507	1	claimed_source	498	512
R001507	2	matn	750	808
R001507	2	isnad	717	748
R001507	2	claimed_source	812	830
R001509	1	Ayah	69	153
R001509	1	claimed_source	157	178
R001510	1	Ayah	152	234
R001510	1	claimed_source	237	244
R001510	2	matn	499	573
R001510	2	isnad	480	497
